date,volume_change,high_low_ratio,target,headline,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded,news_count_log2,close_norm,price_change_norm
2023-01-04,1.6243215693756416,0.0,0,Microsoft market update,17.73992449770697,2,1,1,0,0,2,0.5265890341390445,-2.4623632602288668,-2.8104220640850968
2023-01-05,-0.6358026659933413,0.0,1,Microsoft market update,17.493975998991047,3,1,1,0,0,2,0.5265890341390445,-2.5561371766041905,-1.9178567665127157
2023-01-06,0.2688839547531673,0.0,1,Microsoft market update,17.590879609214404,4,1,1,0,1,2,0.5265890341390445,-2.5200484269688386,0.702866873167892
2023-01-09,-1.2022959130741415,0.0,1,Microsoft market update,17.12495081025605,0,1,1,1,0,2,0.5265890341390445,-2.489785026684075,0.5699316160826438
2023-01-10,-0.0141666238987061,0.0,1,Microsoft market update,17.112602228964015,1,1,1,0,0,2,0.5265890341390445,-2.465773220824333,0.4369963589973956
2023-01-11,0.1710121492124376,0.0,1,Microsoft market update,17.17133745667639,2,1,1,0,0,2,0.5265890341390445,-2.3702943241512764,1.867632935248162
2023-01-12,-0.1136808287881638,0.0,1,Microsoft market update,17.121279456157836,3,1,1,0,0,2,0.5265890341390445,-2.3323585125267137,0.6902063724931063
2023-01-13,-0.6347867619715464,0.0,1,Microsoft market update,16.875779837029686,4,1,1,0,1,2,0.5265890341390445,-2.32241279412327,0.14580484347732806
2023-01-17,0.8548510466044797,0.0,0,Microsoft market update,17.211068769351474,1,1,1,0,0,2,0.5265890341390445,-2.3069258897521943,0.2534190992130052
2023-01-18,0.0355715025355934,0.0,0,Microsoft market update,17.217664182280657,2,1,1,0,0,2,0.5265890341390445,-2.3697259973853653,-1.240519980411689
2023-01-19,-0.1081093274784013,0.0,1,Microsoft market update,17.169721183339032,3,1,1,0,0,2,0.5265890341390445,-2.4232907950724822,-1.0885939723142626
2023-01-20,0.557485005703819,0.0,1,Microsoft market update,17.381934229248476,4,1,1,0,1,2,0.5265890341390445,-2.308772951741405,2.215796703804765
2023-01-23,-0.253923517141982,0.0,0,Microsoft market update,17.27918186219637,0,1,1,1,0,2,0.5265890341390445,-2.2760941627015194,0.5762618664200365
2023-01-24,0.603695016710091,0.0,0,Microsoft market update,17.510232933915823,1,1,1,0,0,2,0.5265890341390445,-2.283624492349841,-0.1833681740670961
2023-01-25,1.242794997478032,3.469446951953614e-18,1,Microsoft market update,18.01311244067899,2,1,1,0,0,2,0.5265890341390445,-2.30337384746525,-0.41758743655062863
2023-01-26,-1.7247598014980237,0.0,1,Microsoft market update,17.325696894529603,3,1,1,0,0,2,0.5265890341390445,-2.201217111292739,1.899284186935126
2023-01-27,-0.601779059207563,0.0,0,Microsoft market update,17.092613818398362,4,1,1,0,1,2,0.5265890341390445,-2.199085885920572,-0.0061211646200984736
2023-01-30,-0.0450270570680763,0.0,1,Microsoft market update,17.06849408525763,0,1,1,1,0,2,0.5265890341390445,-2.2743891824037865,-1.436757740870865
2023-01-31,0.0853823237793551,0.0,1,Microsoft market update,17.094205070559497,1,1,1,0,0,2,0.5265890341390445,-2.203916663430816,1.285249904208027
2023-02-01,0.437112396061539,0.0,1,Microsoft market update,17.257846715966025,2,2,1,0,0,2,0.5265890341390445,-2.13571745152149,1.2156171504967066
2023-02-02,0.637958268360504,0.0,0,Microsoft market update,17.50289892596163,3,2,1,0,0,2,0.5265890341390445,-1.9718972612476298,2.9247847415927546
2023-02-03,-0.8239806727219546,0.0,0,Microsoft market update,17.18546839339236,4,2,1,0,1,2,0.5265890341390445,-2.058282929666109,-1.5380417462691494
2023-02-06,-0.6616473307321229,0.0,1,Microsoft market update,16.929825591754128,0,2,1,1,0,2,0.5265890341390445,-2.080163510153685,-0.4302479372254142
2023-02-07,1.9141356002157353,0.0,0,Microsoft market update,17.744221560947537,1,2,1,0,0,2,0.5265890341390445,-1.9311198157935117,2.6146024750605092
2023-02-08,0.2073608908837806,0.0,0,Microsoft market update,17.817118311420725,2,2,1,0,0,2,0.5265890341390445,-1.942486351111732,-0.24034042710363104
2023-02-09,-0.6599406088414527,3.469446951953614e-18,0,Microsoft market update,17.562071507142875,3,2,1,0,0,2,0.5265890341390445,-1.9855371036294946,-0.7847419561194094
2023-02-10,-1.275289898051858,0.0,1,Microsoft market update,17.066601885926747,4,2,1,0,1,2,0.5265890341390445,-1.9926411882033828,-0.17070767339231055
2023-02-13,1.3423774703204578,0.0,1,Microsoft market update,17.61393702461588,0,2,1,1,0,2,0.5265890341390445,-1.8791179167126502,1.9309354386220896
2023-02-14,-0.4770526302709476,0.0,0,Microsoft market update,17.427722254930128,1,2,1,0,0,2,0.5265890341390445,-1.867325136319996,0.15213509381472082
2023-02-15,-0.6402086712127787,0.0,0,Microsoft market update,17.180126973938705,2,2,1,0,0,2,0.5265890341390445,-1.897446454913282,-0.5505226936358769
2023-02-16,0.0792866996398716,0.0,0,Microsoft market update,17.203406567300277,3,2,1,0,0,2,0.5265890341390445,-1.9967615572562378,-1.7279492563909324
2023-02-17,0.0531717746186306,0.0,0,Microsoft market update,17.21671130628743,4,2,1,0,1,2,0.5265890341390445,-2.0533100704643874,-1.0316217192777275
2023-02-21,-0.1265477010668455,0.0,0,Microsoft market update,17.161808184859257,1,2,1,0,0,2,0.5265890341390445,-2.128045040181691,-1.3671249871595443
2023-02-22,-0.6021141246872671,0.0,1,Microsoft market update,16.92863027782839,2,2,1,0,0,2,0.5265890341390445,-2.144100271318678,-0.33529418216452256
2023-02-23,0.6783399239989137,0.0,0,Microsoft market update,17.190333197215306,3,2,1,0,0,2,0.5265890341390445,-2.098918293428749,0.7788298772166051
2023-02-24,-0.397182562430558,0.0,1,Microsoft market update,17.03402235658296,4,2,1,0,1,2,0.5265890341390445,-2.175784488518219,-1.4240972401960794
2023-02-27,-0.4204024335074183,0.0,0,Microsoft market update,16.869039977436554,0,2,1,1,0,2,0.5265890341390445,-2.1628550545937424,0.19644684617647024
2023-02-28,0.1731974161760593,0.0,0,Microsoft market update,16.928625831615538,1,2,1,0,0,2,0.5265890341390445,-2.1730849363801417,-0.23401017676623828
2023-03-01,0.5358639341385916,0.0,1,Microsoft market update,17.13206832959078,2,3,1,0,0,2,0.5265890341390445,-2.2167040156638147,-0.8417142091559444
2023-03-02,-0.261034794940324,0.0,1,Microsoft market update,17.026684841954687,3,3,1,0,0,2,0.5265890341390445,-2.1496414572863105,1.2029566498219209
2023-03-03,0.5644392935065652,0.0,1,Microsoft market update,17.241728986081373,4,3,1,0,1,2,0.5265890341390445,-2.0916721271633834,1.006718889362745
2023-03-06,-0.6297121142054851,0.0,0,Microsoft market update,16.99812899628671,0,3,1,1,0,2,0.5265890341390445,-2.069791546675808,0.34837285427389675
2023-03-07,-0.289081628821706,0.0,0,Microsoft market update,16.88231625049783,1,3,1,0,0,2,0.5265890341390445,-2.107585276608893,-0.715109202408089
2023-03-08,-0.5506081899020234,0.0,0,Microsoft market update,16.668538120944987,2,3,1,0,0,2,0.5265890341390445,-2.1136947893424365,-0.158047172717525
2023-03-09,1.0762473440485605,0.0,0,Microsoft market update,17.098427317694526,3,3,1,0,0,2,0.5265890341390445,-2.132875817691935,-0.38593618486366477
2023-03-10,0.177318587089034,0.0,1,Microsoft market update,17.159569560879895,4,3,1,0,1,2,0.5265890341390445,-2.18459355338984,-0.9809797165785854
2023-03-13,0.4347788717520753,3.469446951953614e-18,1,Microsoft market update,17.32225946704035,0,3,1,1,0,2,0.5265890341390445,-2.110711073821404,1.310570905557598
2023-03-14,0.0402453864645567,0.0,1,Microsoft market update,17.33064063890883,1,3,1,0,0,2,0.5265890341390445,-2.0155163405313026,1.671395174788986
2023-03-15,0.8046247586335911,0.0,1,Microsoft market update,17.644760486651393,2,3,1,0,0,2,0.5265890341390445,-1.9511533342918759,1.0826818934114582
2023-03-16,0.462595875519952,3.469446951953614e-18,1,Microsoft market update,17.818631264973813,3,3,1,0,0,2,0.5265890341390445,-1.8021096399317025,2.5196487199996174
2023-03-17,0.6222515582759486,0.0,0,Microsoft market update,18.057231491828173,4,3,1,0,1,2,0.5265890341390445,-1.7573539071162074,0.6965366228304992
2023-03-20,-1.2117974187464116,0.0,1,Microsoft market update,17.58750340805138,0,3,1,1,0,2,0.5265890341390445,-1.8570952545335968,-1.6773072536917903
2023-03-21,-0.5917438345903496,0.0,0,Microsoft market update,17.35816991438817,1,3,1,0,0,2,0.5265890341390445,-1.8356409191204546,0.31672160258693294
2023-03-22,0.0420600840728071,0.0,1,Microsoft market update,17.367232080073222,2,3,1,0,0,2,0.5265890341390445,-1.8562427643847301,-0.38593618486366477
2023-03-23,0.1448458799917046,0.0,1,Microsoft market update,17.415856595555667,3,3,1,0,0,2,0.5265890341390445,-1.7819340397418606,1.2029566498219209
2023-03-24,-0.6784210681181941,0.0,0,Microsoft market update,17.153839170343677,4,3,1,0,1,2,0.5265890341390445,-1.7415828393621755,0.620573618781786
2023-03-27,-0.1095009086116896,0.0,0,Microsoft market update,17.105411358862366,0,3,1,1,0,2,0.5265890341390445,-1.799694251176581,-0.9873099669159782
2023-03-28,-0.5256687459315704,0.0,1,Microsoft market update,16.901019593802893,1,3,1,0,0,2,0.5265890341390445,-1.8156074006220906,-0.3099731808149515
2023-03-29,0.3698043565129782,0.0,1,Microsoft market update,17.037860381505258,2,3,1,0,0,2,0.5265890341390445,-1.7424353295110422,1.171305398134957
2023-03-30,0.0149292938245784,0.0,1,Microsoft market update,17.036520144742518,3,3,1,0,0,2,0.5265890341390445,-1.6934171459512142,0.7535088758670342
2023-03-31,0.6945106561081874,0.0,0,Microsoft market update,17.304901980881787,4,3,1,0,1,2,0.5265890341390445,-1.6345953256794206,0.9054348839644606
2023-04-03,-0.7132698944782793,0.0,0,Microsoft market update,17.029707493883333,0,4,2,1,0,2,0.5265890341390445,-1.6493718215931072,-0.27832192912798764
2023-04-04,0.1150855218573169,0.0,0,Microsoft market update,17.066826505807924,1,4,2,0,0,2,0.5265890341390445,-1.6500822300504963,-0.056763167319240644
2023-04-05,-0.3999962283856488,0.0,1,Microsoft market update,16.909494181837047,2,4,2,0,0,2,0.5265890341390445,-1.6894388585898363,-0.6707974500463396
2023-04-06,0.7695914323637728,0.0,0,Microsoft market update,17.209021843790694,3,4,2,0,0,2,0.5265890341390445,-1.5888450210235805,1.5701111693907015
2023-04-10,-0.6561890026268786,0.0,0,Microsoft market update,16.95547308047392,0,4,2,1,0,2,0.5265890341390445,-1.6195346663827777,-0.5252016922863058
2023-04-11,0.4432508774537114,0.0,1,Microsoft market update,17.12153978640252,1,4,2,0,0,2,0.5265890341390445,-1.710324867237068,-1.4810694932326145
2023-04-12,0.0303655564577048,0.0,1,Microsoft market update,17.126177687743134,2,4,2,0,0,2,0.5265890341390445,-1.7012316389824913,0.10149309111557864
2023-04-13,-0.309261757395173,0.0,0,Microsoft market update,17.002800809276845,3,4,2,0,0,2,0.5265890341390445,-1.613283071957756,1.3738734089315259
2023-04-14,-0.3624079503555731,0.0,1,Microsoft market update,16.85945668679648,4,4,2,0,1,2,0.5265890341390445,-1.6644324808897502,-0.8543747098307299
2023-04-17,0.345726947278122,0.0,0,Microsoft market update,16.986716033436377,0,4,2,1,0,2,0.5265890341390445,-1.62763332279701,0.5446106147330726
2023-04-18,-0.4270272553098275,0.0,1,Microsoft market update,16.81930033249474,1,4,2,0,0,2,0.5265890341390445,-1.6336007538390762,-0.13905642170534668
2023-04-19,-0.4119078108109417,0.0,0,Microsoft market update,16.657526282442614,2,4,2,0,0,2,0.5265890341390445,-1.6324641003072535,-0.02511191563227679
2023-04-20,0.7804012181544332,0.0,0,Microsoft market update,16.96157484379222,3,4,2,0,0,2,0.5265890341390445,-1.6648587259641838,-0.5568529439732697
2023-04-21,-0.1664436012771079,0.0,0,Microsoft market update,16.89173471522022,4,4,2,0,1,2,0.5265890341390445,-1.6696895034744275,-0.12006567069316836
2023-04-24,0.5398864539003031,0.0,0,Microsoft market update,17.096835259683406,0,4,2,1,0,2,0.5265890341390445,-1.7249592814592771,-0.9303377138794432
2023-04-25,1.3312612123998595,0.0,1,Microsoft market update,17.639187499741045,1,4,2,0,0,2,0.5265890341390445,-1.8129078484840122,-1.4684089925578288
2023-04-26,0.8767760665294224,0.0,1,Microsoft market update,17.983712600255288,2,4,2,0,0,2,0.5265890341390445,-1.5367010402512413,4.538998577627913
2023-04-27,-0.8556535560095576,0.0,1,Microsoft market update,17.654158267381355,3,4,2,0,0,2,0.5265890341390445,-1.4057017207087443,1.981577441321232
2023-04-28,-0.6259958656957143,0.0,0,Microsoft market update,17.411989622225974,4,4,2,0,1,2,0.5265890341390445,-1.3720283598285143,0.4623173603469667
2023-05-01,-1.378689170889957,0.0,0,Microsoft market update,16.873940643965568,0,5,2,1,0,2,0.5265890341390445,-1.395471838922345,-0.39226643520105753
2023-05-02,0.5646376128917547,0.0,0,Microsoft market update,17.08904125876834,1,5,2,0,0,2,0.5265890341390445,-1.3976030642945119,-0.07575391833141897
2023-05-03,-0.4235551573196436,0.0,1,Microsoft market update,16.92282002850758,2,5,2,0,0,2,0.5265890341390445,-1.411527070059332,-0.25300092777841654
2023-05-04,0.0368708913061864,0.0,1,Microsoft market update,16.92990996513374,3,5,2,0,0,2,0.5265890341390445,-1.3976030642945119,0.16479559448950637
2023-05-05,0.5884821493992893,0.0,0,Microsoft market update,17.154729729205474,4,5,2,0,1,2,0.5265890341390445,-1.3249993199493748,1.0447003913871016
2023-05-08,-0.7247363514039805,0.0,0,Microsoft market update,16.87509053597193,0,5,2,1,0,2,0.5265890341390445,-1.3527052497875385,-0.4492386882375925
2023-05-09,0.0209608632263835,0.0,1,Microsoft market update,16.87613133827872,1,5,2,0,0,2,0.5265890341390445,-1.3755804021154585,-0.379605934526272
2023-05-10,0.8735880338675212,0.0,0,Microsoft market update,17.219304598720587,2,5,2,0,0,2,0.5265890341390445,-1.3019820859299773,1.0510306417244943
2023-05-11,0.1534428998754428,0.0,0,Microsoft market update,17.27120246958734,3,5,2,0,0,2,0.5265890341390445,-1.3325296495976968,-0.4872201902619491
2023-05-12,-1.21576274100653,0.0,1,Microsoft market update,16.799913951402544,4,5,2,0,1,2,0.5265890341390445,-1.3483007173517279,-0.27832192912798764
2023-05-15,-0.4899383349805364,-3.469446951953614e-18,1,Microsoft market update,16.608912487378607,0,5,2,1,0,2,0.5265890341390445,-1.3414807961607957,0.057181338753829254
2023-05-16,1.2190208206922135,0.0,1,Microsoft market update,17.101308348807404,1,5,2,0,0,2,0.5265890341390445,-1.309938660652732,0.42433585832261006
2023-05-17,-0.2327105724908206,0.0,1,Microsoft market update,17.0066040429469,2,5,2,0,0,2,0.5265890341390445,-1.269161215198614,0.5572711154078582
2023-05-18,0.3145839072798318,0.0,0,Microsoft market update,17.121517789284947,3,5,2,0,0,2,0.5265890341390445,-1.2063611075654426,0.867453381940104
2023-05-19,0.044132024243473,-3.469446951953614e-18,1,Microsoft market update,17.131393340476567,4,5,2,0,1,2,0.5265890341390445,-1.2089185780120424,-0.08208416866881173
2023-05-22,-0.3350906438554052,0.0,0,Microsoft market update,16.998373680106877,0,5,2,1,0,2,0.5265890341390445,-1.1694198677812246,0.5192896133835015
2023-05-23,0.6368134389625426,0.0,0,Microsoft market update,17.242934367190895,1,5,2,0,0,2,0.5265890341390445,-1.251685167146849,-1.208868728724725
2023-05-24,-0.7136167819754221,0.0,1,Microsoft market update,16.96760111565016,2,5,2,0,0,2,0.5265890341390445,-1.2711503588793025,-0.3289639318271298
2023-05-25,1.494027613916619,0.0,1,Microsoft market update,17.583702476265785,3,5,2,0,0,2,0.5265890341390445,-1.1036360446270206,2.393043713251762
2023-05-26,-0.4267114324404314,0.0,0,Microsoft market update,17.416394541936807,4,5,2,0,1,2,0.5265890341390445,-1.006878412730664,1.310570905557598
2023-05-30,-0.5575358695082411,0.0,0,Microsoft market update,17.200005934429537,1,5,2,0,0,2,0.5265890341390445,-1.0303218918244945,-0.36061518351409366
2023-05-31,1.1065975159247536,0.0,1,Microsoft market update,17.643077486114603,2,5,2,0,0,2,0.5265890341390445,-1.0693943569808793,-0.5821739453228408
2023-06-01,-1.3836343325728848,0.0,1,Microsoft market update,17.102938127704054,3,6,2,0,0,2,0.5265890341390445,-1.0112829451664747,0.7661693765418197
2023-06-02,-0.0716831906239336,0.0,1,Microsoft market update,17.06874147031191,4,6,2,0,1,2,0.5265890341390445,-0.9720683983186122,0.49396861203393055
2023-06-05,-0.4983446724801296,0.0,0,Microsoft market update,16.874550955402487,0,6,2,1,0,2,0.5265890341390445,-0.964680150361768,0.057181338753829254
2023-06-06,-0.0970077213780533,0.0,0,Microsoft market update,16.83085921598213,1,6,2,0,0,2,0.5265890341390445,-0.9959381224868757,-0.46822943924977084
2023-06-07,1.6562647861097115,0.0,1,Microsoft market update,17.522158734155465,2,6,2,0,0,2,0.5265890341390445,-1.1388723041135052,-2.0001500208988214
2023-06-08,-1.4292185651756326,0.0,1,Microsoft market update,16.963006421655454,3,6,2,0,0,2,0.5265890341390445,-1.1128713545730748,0.32305185292432564
2023-06-09,-0.0678549818128538,0.0,1,Microsoft market update,16.930313970546514,4,6,2,0,1,2,0.5265890341390445,-1.0915591008514103,0.2534190992130052
2023-06-12,0.2102210963906135,0.0,1,Microsoft market update,17.00435186865795,0,6,2,1,0,2,0.5265890341390445,-1.0213707452613956,0.9370861356514245
2023-06-13,-0.128231379385187,0.0,1,Microsoft market update,16.94888518131726,1,6,2,0,0,2,0.5265890341390445,-0.987555302689688,0.42433585832261006
2023-06-14,0.3397164285249323,0.0,1,Microsoft market update,17.073753277608393,2,6,2,0,0,2,0.5265890341390445,-0.9452149586293145,0.5319501140582872
2023-06-15,1.013326540478263,0.0,0,Microsoft market update,17.476481697781775,3,6,2,0,0,2,0.5265890341390445,-0.7958871008861857,1.975247190983839
2023-06-16,0.4767699893927721,0.0,0,Microsoft market update,17.6560805468,4,6,2,0,1,2,0.5265890341390445,-0.8758790931881663,-1.0949242226516553
2023-06-20,-1.450508415272292,0.0,0,Microsoft market update,17.087942353436397,1,6,2,0,0,2,0.5265890341390445,-0.9352692402258712,-0.8353839588185517
2023-06-21,-0.1106147946666901,0.0,1,Microsoft market update,17.039087355923524,2,6,2,0,0,2,0.5265890341390445,-0.9976431027846089,-0.8860259615176937
2023-06-22,-0.1510829450672461,0.0,0,Microsoft market update,16.97492512654387,3,6,2,0,0,2,0.5265890341390445,-0.9122520062064736,1.120663395435815
2023-06-23,-0.0277967143503762,0.0,0,Microsoft market update,16.95737146344494,4,6,2,0,1,2,0.5265890341390445,-0.9773254209032896,-0.9176772132046577
2023-06-26,-0.1744482184504845,0.0,1,Microsoft market update,16.884521220377184,0,6,2,1,0,2,0.5265890341390445,-1.0665527231513243,-1.2595107314238672
2023-06-27,0.3368158394922036,0.0,1,Microsoft market update,17.008210812203174,1,6,2,0,0,2,0.5265890341390445,-0.9835770153283111,1.1080028947610294
2023-06-28,-0.4712726845769457,0.0,0,Microsoft market update,16.824134426669055,2,6,2,0,0,2,0.5265890341390445,-0.9658168038935907,0.19644684617647024
2023-06-29,-0.4485865958454585,0.0,1,Microsoft market update,16.648547474693398,3,6,2,0,0,2,0.5265890341390445,-0.9768991758288559,-0.19602867474188163
2023-06-30,1.13759590043379,0.0,0,Microsoft market update,17.10513561501458,4,6,2,0,1,2,0.5265890341390445,-0.9007433891967748,0.9940583886879596
2023-07-03,-1.889825988088402,0.0,1,Microsoft market update,16.34193504012121,0,7,3,1,0,2,0.5265890341390445,-0.9361217303747378,-0.518871441948913
2023-07-05,0.945049871272346,0.0,1,Microsoft market update,16.715414572534094,2,7,3,0,0,2,0.5265890341390445,-0.9339905050025717,-0.012451414957491242
2023-07-06,1.0950543021702146,0.0,0,Microsoft market update,17.153455737492393,3,7,3,0,0,2,0.5265890341390445,-0.8906555891018538,0.5382803643956798
2023-07-07,-0.7344964864963719,0.0,0,Microsoft market update,16.870209656419018,4,7,3,0,1,2,0.5265890341390445,-0.9467778572355701,-0.7974024567941951
2023-07-10,1.0891054081958804,0.0,1,Microsoft market update,17.30567687434907,0,7,3,1,0,2,0.5265890341390445,-1.0216549086443507,-1.0569427206272988
2023-07-11,-0.5286112990569227,0.0,1,Microsoft market update,17.100106742823307,1,7,3,0,0,2,0.5265890341390445,-1.0127037620812518,0.07617208976600758
2023-07-12,0.3184195849632276,0.0,1,Microsoft market update,17.216551294024814,2,7,3,0,0,2,0.5265890341390445,-0.9470620206185253,0.8547928812653185
2023-07-13,-0.9788276472667136,0.0,1,Microsoft market update,16.83920818042107,3,7,3,0,0,2,0.5265890341390445,-0.871332479060878,0.9813978880131738
2023-07-14,0.8209441049417104,0.0,1,Microsoft market update,17.160232856968424,4,7,3,0,1,2,0.5265890341390445,-0.8355278928084819,0.4306661086600028
2023-07-17,-0.8592706913710264,0.0,1,Microsoft market update,16.829274332472217,0,7,3,1,0,2,0.5265890341390445,-0.828707971617549,0.0445208380790437
2023-07-18,2.5832319007956115,3.469446951953614e-18,0,Microsoft market update,17.985868196713902,1,7,3,0,0,2,0.5265890341390445,-0.6377501782714358,2.475336967637868
2023-07-19,-1.257624780538409,0.0,0,Microsoft market update,17.497690142995733,2,7,3,0,0,2,0.5265890341390445,-0.6989873872983516,-0.8227234581437661
2023-07-20,-0.4134789371993702,0.0,0,Microsoft market update,17.33533213252196,3,7,3,0,0,2,0.5265890341390445,-0.8129369038635171,-1.5063904945821853
2023-07-21,1.7175210692229188,0.0,1,Microsoft market update,18.05547524665638,4,7,3,0,1,2,0.5265890341390445,-0.8559876563812797,-0.6074949466724119
2023-07-24,-2.2765333315470633,0.0,1,Microsoft market update,17.099353599566957,0,7,3,1,0,2,0.5265890341390445,-0.8373749547976927,0.202777096513863
2023-07-25,1.111311505659558,0.0,0,Microsoft market update,17.544516588851586,1,7,3,0,0,2,0.5265890341390445,-0.7558200638894568,1.0320398907123163
2023-07-26,0.8614562475327289,0.0,0,Microsoft market update,17.882547316379153,2,7,3,0,0,2,0.5265890341390445,-0.939247527587249,-2.4242767935041374
2023-07-27,-1.004335082233701,0.0,1,Microsoft market update,17.495230718522524,3,7,3,0,0,2,0.5265890341390445,-1.0369997313239498,-1.3671249871595443
2023-07-28,-0.857461665602316,0.0,0,Microsoft market update,17.164884715377166,4,7,3,0,1,2,0.5265890341390445,-0.9308647077900606,1.4181851612932752
2023-07-31,-0.2809939041162413,0.0,1,Microsoft market update,17.052069156983688,0,7,3,1,0,2,0.5265890341390445,-0.9648222320532457,-0.4998806909367347
2023-08-01,-0.8542077279103953,0.0,0,Microsoft market update,16.72306173430897,1,8,3,0,0,2,0.5265890341390445,-0.9589968827026578,0.03819058774165093
2023-08-02,1.0443006394525498,0.0,0,Microsoft market update,17.139153558498936,2,8,3,0,0,2,0.5265890341390445,-1.0817554641394447,-1.7089585053787542
2023-08-03,-1.0857256211243085,0.0,1,Microsoft market update,16.719878411953292,3,8,3,0,0,2,0.5265890341390445,-1.0934061628406213,-0.20868917541666718
2023-08-04,0.6811379942437215,0.0,1,Microsoft market update,16.982735171768812,4,8,3,0,1,2,0.5265890341390445,-1.0779192584695454,0.17112584482689913
2023-08-07,-0.7555070478901154,0.0,0,Microsoft market update,16.691417142314872,0,8,3,1,0,2,0.5265890341390445,-1.045524632812615,0.4053451073104318
2023-08-08,0.6009735192030119,0.0,0,Microsoft market update,16.921334184099535,1,8,3,0,0,2,0.5265890341390445,-1.1019310643292872,-0.8227234581437661
2023-08-09,0.0235776770922654,0.0,1,Microsoft market update,16.923378886281245,2,8,3,0,0,2,0.5265890341390445,-1.154927535250493,-0.7847419561194094
2023-08-10,-0.2640037795623745,0.0,0,Microsoft market update,16.816911782608102,3,8,3,0,0,2,0.5265890341390445,-1.1451238985385268,0.09516284077818589
2023-08-11,0.5060345520393909,0.0,1,Microsoft market update,17.008268295735903,4,8,3,0,1,2,0.5265890341390445,-1.1718352565363468,-0.41758743655062863
2023-08-14,-0.6650634869702652,0.0,0,Microsoft market update,16.751285852403832,0,8,3,1,0,2,0.5265890341390445,-1.1297790758589286,0.5509408650704655
2023-08-15,-0.258958589297137,0.0,0,Microsoft market update,16.646739640557524,1,8,3,0,0,2,0.5265890341390445,-1.160042476143692,-0.46822943924977084
2023-08-16,0.5245553950593185,0.0,0,Microsoft market update,16.84559116503874,2,8,3,0,0,2,0.5265890341390445,-1.1708406846960018,-0.19602867474188163
2023-08-17,0.0879167067232556,0.0,0,Microsoft market update,16.872206266519264,3,8,3,0,0,2,0.5265890341390445,-1.2198588682558307,-0.74043020375766
2023-08-18,0.4087065939999439,0.0,1,Microsoft market update,17.02453808717354,4,8,3,0,1,2,0.5265890341390445,-1.2254000542234633,-0.12639592103056113
2023-08-21,-0.0588579876492456,0.0,1,Microsoft market update,16.995229709228617,0,8,3,1,0,2,0.5265890341390445,-1.1502388394317264,1.0383701410497088
2023-08-22,-1.041396683075069,0.0,1,Microsoft market update,16.59337291262798,1,8,3,0,0,2,0.5265890341390445,-1.1422822647089717,0.06984183942861479
2023-08-23,0.709441127447837,0.0,0,Microsoft market update,16.86792562393494,2,8,3,0,0,2,0.5265890341390445,-1.0790559120013674,0.8484626309279257
2023-08-24,0.2644864919633894,0.0,1,Microsoft market update,16.963165359429112,3,8,3,0,0,2,0.5265890341390445,-1.176808115738068,-1.405106489183901
2023-08-25,-0.1695850261501016,0.0,1,Microsoft market update,16.89208987716373,4,8,3,0,1,2,0.5265890341390445,-1.1350360984436059,0.5509408650704655
2023-08-28,-0.9893100152016902,0.0,1,Microsoft market update,16.510711965726355,0,8,3,1,0,2,0.5265890341390445,-1.124948298348685,0.09516284077818589
2023-08-29,0.6843040806269018,0.0,1,Microsoft market update,16.77481745975526,1,8,3,0,0,2,0.5265890341390445,-1.0594486385774362,0.8801138826148895
2023-08-30,-0.6111745069509411,0.0,0,Microsoft market update,16.53825894292082,2,8,3,0,0,2,0.5265890341390445,-1.054191615992759,0.03186033740425816
2023-08-31,1.3506035448378015,0.0,1,Microsoft market update,17.08929118586477,3,8,3,0,0,2,0.5265890341390445,-1.0685418668320128,-0.24034042710363104
2023-09-01,-1.4542756758828317,0.0,1,Microsoft market update,16.519686664443327,4,9,3,0,1,2,0.5265890341390445,-1.0560386779819697,0.12681409246514974
2023-09-05,0.5680058691619655,0.0,0,Microsoft market update,16.736190621404468,1,9,3,0,0,2,0.5265890341390445,-0.9879815477641217,0.8991046336270679
2023-09-06,-0.1307592306901812,0.0,0,Microsoft market update,16.679755120581547,2,9,3,0,0,2,0.5265890341390445,-0.9973589394016537,-0.17070767339231055
2023-09-07,0.1409034116198044,0.0,1,Microsoft market update,16.726828134779904,3,9,3,0,0,2,0.5265890341390445,-1.0385626299302047,-0.6074949466724119
2023-09-08,0.1758650336534414,0.0,1,Microsoft market update,16.787467474370466,4,9,3,0,1,2,0.5265890341390445,-0.9780358293606777,0.7914903778913908
2023-09-11,-0.4166238513667361,0.0,0,Microsoft market update,16.623906783150122,0,9,3,1,0,2,0.5265890341390445,-0.9268864204286835,0.6522248704687498
2023-09-12,0.1678513986855727,0.0,1,Microsoft market update,16.681447365905534,1,9,3,0,0,2,0.5265890341390445,-1.0127037620812518,-1.2025384783873325
2023-09-13,-0.1397698378309605,0.0,1,Microsoft market update,16.621558294391132,2,9,3,0,0,2,0.5265890341390445,-0.9530294516605916,0.7724996268792125
2023-09-14,0.5346555162559224,0.0,0,Microsoft market update,16.824504554842743,3,9,3,0,0,2,0.5265890341390445,-0.916372375259329,0.4559871100095739
2023-09-15,1.5028420087607053,0.0,0,Microsoft market update,17.44463472634214,4,9,3,0,1,2,0.5265890341390445,-1.0343001791858724,-1.6266652509926482
2023-09-18,-1.9791833991337937,0.0,0,Microsoft market update,16.63892314880356,0,9,3,1,0,2,0.5265890341390445,-1.050497492014337,-0.2656614284532021
